Arquivo,Gabarito,Predicao_Raw,Predicao_Fuzzy,Levenshtein_Raw,Levenshtein_Fuzzy,Similaridade_Raw,Similaridade_Fuzzy,CER_Raw,CER_Fuzzy,WER_Raw,WER_Fuzzy,Accuracy_Raw,Accuracy80_Raw,Accuracy_Fuzzy,Accuracy80_Fuzzy,Tempo_Inferencia
P0553.jpg,nexe,nexea<|im_end|>,dexilend,11,5,0.42105263157894735,0.5,2.75,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.07390069961547852
P0714.jpg,ecosprin plus,ecosprin plus<|im_end|>,ecosprin plus,10,0,0.7222222222222222,1.0,0.7692307692307693,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.10164451599121094
P0111.jpg,myotax,myotax<|im_end|>,myotax,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07740473747253418
P0414.jpg,gestirenol,gustrenol<|im_end|>,gestrenol,12,1,0.5517241379310345,0.9473684210526316,1.2,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.08834719657897949
P0751.jpg,neuro b,neuro-b<|im_end|>,neurolin,11,3,0.5,0.6666666666666667,1.5714285714285714,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.07400655746459961
P0542.jpg,finix,finix<|im_end|>,finix,10,0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.060281991958618164
P0498.jpg,napa,napa<|im_end|>,napa extend,10,7,0.4444444444444444,0.5333333333333333,2.5,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.06524181365966797
P0424.jpg,atoz,a to2 premium<|im_end|>,tab. normen,20,9,0.2222222222222222,0.2666666666666667,5.0,2.25,3.0,2.0,0.0,0.0,0.0,0.0,0.08955812454223633
P0561.jpg,bilaxe,bilaxe<|im_end|>,bilaxe,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08435320854187012
P0262.jpg,renova,renova<|im_end|>,renova,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0644674301147461
P0707.jpg,estes,estas<|im_end|>,lestarin,11,5,0.4,0.46153846153846156,2.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06554985046386719
P0559.jpg,ceevit,coerit<|im_end|>,criptin,12,5,0.36363636363636365,0.46153846153846156,2.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.07832169532775879
P1063.jpg,neuroxen,nemoxil<|im_end|>,moxilin,12,7,0.48,0.4,1.5,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.08840131759643555
P0889.jpg,neuro,neuro<|im_end|>,neurolin,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06064653396606445
P0138.jpg,montelon,валтаз 10 mg<|im_end|>,maxigam e/d,20,10,0.19999999999999996,0.21052631578947367,2.5,1.25,3.0,2.0,0.0,0.0,0.0,0.0,0.1448802947998047
P0605.jpg,analac,avalac<|im_end|>,avolac,11,2,0.4545454545454546,0.6666666666666667,1.8333333333333333,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.07761740684509277
P0406.jpg,dexnaaf,dexnaad<|im_end|>,dexilend,11,5,0.5,0.5333333333333333,1.5714285714285714,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0913686752319336
P0913.jpg,neuro b,neuro-b<|im_end|>,neurolin,11,3,0.5,0.6666666666666667,1.5714285714285714,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0740041732788086
P0945.jpg,nexum,непит<|im_end|>,nimens,14,5,0.09999999999999998,0.36363636363636365,2.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07811450958251953
P0939.jpg,algin,alge'n<|im_end|>,algend,11,2,0.47619047619047616,0.7272727272727273,2.2,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.07778143882751465
P0650.jpg,combicid,cembi'lid<|im_end|>,bildent,13,8,0.4444444444444444,0.4,1.625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10266852378845215
P0030.jpg,relvis,bengel<|im_end|>,bengel,13,5,0.2727272727272727,0.33333333333333337,2.1666666666666665,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.07799291610717773
P0166.jpg,beklo,векло<|im_end|>,nimens,14,6,0.09999999999999998,0.18181818181818177,2.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07830381393432617
P0249.jpg,esomand,esomox<|im_end|>,esomand,10,0,0.5217391304347826,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07817625999450684
P0308.jpg,avolac,avolac<|im_end|>,avolac,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07382702827453613
P0712.jpg,e-vit,"e-nifl

- e-nifl
- e-nifl
- e-nifl
- e-nifl
- e-nifl
- e-nifl
- e-nifl
- e-nifl
- e-nifl
- e-nifl",novelin lite,94,9,0.05882352941176472,0.3529411764705882,18.8,1.8,12.0,2.0,0.0,0.0,0.0,0.0,0.9248287677764893
P0378.jpg,apeclo,apeclo<|im_end|>,apeclo,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0743875503540039
P1105.jpg,napa,нара<|im_end|>,nimens,13,5,0.11111111111111116,0.19999999999999996,3.25,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.06376338005065918
P0885.jpg,gascon,дагтон<|im_end|>,nimens,15,6,0.09090909090909094,0.16666666666666663,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07424283027648926
P0906.jpg,calboral,сальбозол<|im_end|>,nimens,19,8,0.0,0.0,2.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10162115097045898
P1065.jpg,arth,a-mk<|im_end|>,amikacin,13,7,0.11111111111111116,0.16666666666666663,3.25,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.07718777656555176
P0421.jpg,elodep,elodep<|im_end|>,elodep,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0737450122833252
P0716.jpg,bislol,bisolat<|im_end|>,biltin,13,4,0.4347826086956522,0.5,2.1666666666666665,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.07716822624206543
P0592.jpg,ratinol,rofinol<|im_end|>,rofixim,12,5,0.41666666666666663,0.2857142857142857,1.7142857142857142,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.08747458457946777
P0066.jpg,domin,sildenafil 20<|im_end|>,dexilend,20,5,0.2142857142857143,0.46153846153846156,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.10150527954101562
P0463.jpg,nexe,nexet<|im_end|>,exeptim,11,5,0.42105263157894735,0.5454545454545454,2.75,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0770571231842041
P1003.jpg,emazid,enalapril<|im_end|>,melpred,15,5,0.31999999999999995,0.3076923076923077,2.5,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.08741354942321777
P0867.jpg,neuro,neuro<|im_end|>,neurolin,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06310224533081055
P0255.jpg,periodontitis,periodonin<|im_end|>,periodontitis,11,0,0.6060606060606061,1.0,0.8461538461538461,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07354545593261719
P1085.jpg,dexter,дерхе<|im_end|>,nimens,14,6,0.09523809523809523,0.16666666666666663,2.3333333333333335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08766674995422363
P0313.jpg,brodin,brodil<|im_end|>,bromen,10,2,0.5454545454545454,0.6666666666666667,1.6666666666666667,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.07362246513366699
P0870.jpg,dekalin,dekalin<|im_end|>,dekalin,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07717323303222656
P0222.jpg,itokine,itokine<|im_end|>,itokine,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08775472640991211
P0236.jpg,zo.mups 20,20-metoprolol 20<|im_end|>,trodolin,21,10,0.2777777777777778,0.11111111111111116,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17135405540466309
P0448.jpg,bilaxe,(cos-d)<|im_end|>,dexilend,16,6,0.17391304347826086,0.4285714285714286,2.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08761286735534668
P0850.jpg,lecor,целод<|im_end|>,nimens,14,6,0.09999999999999998,0.18181818181818177,2.8,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07384562492370605
P0306.jpg,alcet,alcol<|im_end|>,callin,11,4,0.4,0.36363636363636365,2.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0637660026550293
P0483.jpg,bilaxe,bilaxte<|im_end|>,bilaxe,11,0,0.5217391304347826,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08809447288513184
P0675.jpg,dexter,dexlac<|im_end|>,dexilend,12,4,0.36363636363636365,0.5714285714285714,2.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.08854389190673828
P1060.jpg,algin,algin<|im_end|>,algend,10,2,0.5,0.7272727272727273,2.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.06422185897827148
P0250.jpg,rolac,rolee<|im_end|>,bromen,12,4,0.30000000000000004,0.36363636363636365,2.4,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.060544490814208984
P1040.jpg,uliv,uliv<|im_end|>,uliv,10,0,0.4444444444444444,1.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06034970283508301
P0505.jpg,nexpro,neupro<|im_end|>,neurolin,11,5,0.4545454545454546,0.5714285714285714,1.8333333333333333,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0603337287902832
P0072.jpg,traxyl,nexitul (5)<|im_end|>,dexilend,20,7,0.14814814814814814,0.2857142857142857,3.3333333333333335,1.1666666666666667,2.0,1.0,0.0,0.0,0.0,0.0,0.14679455757141113
P0095.jpg,radifil,radifil<|im_end|>,radifil,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06943035125732422
P0433.jpg,telmidip,telmidip<|im_end|>,telmidip,10,0,0.6153846153846154,1.0,1.25,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09560728073120117
P0034.jpg,torat,furocet<|im_end|>,cefuroxime,15,9,0.18181818181818177,0.1333333333333333,3.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0891718864440918
P0989.jpg,bartrocin,bactrocin<|im_end|>,bactrocin,11,1,0.5714285714285714,0.8888888888888888,1.2222222222222223,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,1.0,0.08836531639099121
P0260.jpg,clavutil,cavinton<|im_end|>,cavinton,14,5,0.3846153846153846,0.5,1.75,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.07407522201538086
P0205.jpg,zo.mups 20,20-01-06<|im_end|>,nimens,17,8,0.1428571428571429,0.25,1.7,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.14805936813354492
P0929.jpg,gestrenol,diphenhydramine<|im_end|>,pethidine,21,8,0.23529411764705888,0.33333333333333337,2.3333333333333335,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,0.0,0.14126324653625488
P0810.jpg,nexum,neoxim<|im_end|>,neuroxen,12,5,0.38095238095238093,0.46153846153846156,2.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07644295692443848
P0450.jpg,raditril,radifril<|im_end|>,radifil,11,2,0.5384615384615384,0.8,1.375,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.07455992698669434
P0078.jpg,nervion,ideal 10<|im_end|>,dekalin,15,5,0.24,0.4285714285714286,2.142857142857143,0.7142857142857143,2.0,1.0,0.0,0.0,0.0,0.0,0.09189987182617188
P0085.jpg,thyrox,thyrox<|im_end|>,thyrox,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07784795761108398
P1037.jpg,ostocal,osmocil<|im_end|>,moxilin,12,7,0.41666666666666663,0.2857142857142857,1.7142857142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08833932876586914
P0083.jpg,radifil,radifil<|im_end|>,radifil,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07810854911804199
P0508.jpg,utromeg,utrofene<|im_end|>,utromeg,12,0,0.48,1.0,1.7142857142857142,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09180068969726562
P0528.jpg,nexpro,nexpro<|im_end|>,nexpro,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07414364814758301
P0689.jpg,toramax,toramex<|im_end|>,toramex,11,1,0.5,0.8571428571428572,1.5714285714285714,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.07753896713256836
P0629.jpg,bilan,bolam<|im_end|>,blomen,11,4,0.4,0.5454545454545454,2.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07760119438171387
P0446.jpg,bilaxe,gilaxe<|im_end|>,bilaxe,11,0,0.4545454545454546,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07407617568969727
P0891.jpg,amitip,amiksin<|im_end|>,amikacin,13,4,0.34782608695652173,0.5714285714285714,2.1666666666666665,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.07401895523071289
P0997.jpg,dophylin,dorphyline<|im_end|>,dophylin,12,0,0.5714285714285714,1.0,1.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09029412269592285
P0351.jpg,kinate,kinate<|im_end|>,kinate,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06354641914367676
P0829.jpg,lecor,le cora<|im_end|>,coragen-d,12,8,0.4545454545454546,0.4285714285714286,2.4,1.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0740969181060791
P0006.jpg,asynta,asynth<|im_end|>,asynta,11,0,0.4545454545454546,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06372761726379395
P0311.jpg,kindial-d,kindfai-d<|im_end|>,ceftazidime,12,10,0.5,0.30000000000000004,1.3333333333333333,1.1111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.08798050880432129
P0558.jpg,arlin,arlin<|im_end|>,arlin,10,0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06022286415100098
P0105.jpg,cora dx,cora dx<|im_end|>,cora dx,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.07387709617614746
P0098.jpg,fylox,fy10x<|im_end|>,dexilend,12,7,0.30000000000000004,0.15384615384615385,2.4,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.10604476928710938
P1080.jpg,flexi,flexi<|im_end|>,flexinor,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0602869987487793
P0781.jpg,flugal,flucaxolone<|im_end|>,flucloxin,16,6,0.37037037037037035,0.5333333333333333,2.6666666666666665,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1028439998626709
P0315.jpg,feup,fevip<|im_end|>,feropen,12,4,0.3157894736842105,0.5454545454545454,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07383561134338379
P0523.jpg,hemofix,hematolax<|im_end|>,maxigam e/d,14,10,0.3846153846153846,0.2222222222222222,2.0,1.4285714285714286,1.0,2.0,0.0,0.0,0.0,0.0,0.08863997459411621
P0536.jpg,seko,seko<|im_end|>,sekorin,10,3,0.4444444444444444,0.7272727272727273,2.5,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.07403850555419922
P0063.jpg,indever,disopar<|im_end|>,disopan,15,7,0.25,0.2857142857142857,2.142857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0775597095489502
P0282.jpg,flux,flux<|im_end|>,flucloxin,10,5,0.4444444444444444,0.6153846153846154,2.5,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.05994987487792969
P0635.jpg,ropitor,дексхе<|im_end|>,nimens,15,7,0.08695652173913049,0.15384615384615385,2.142857142857143,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0875701904296875
P0267.jpg,texit,texit<|im_end|>,dexilend,10,5,0.5,0.46153846153846156,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07454419136047363
P0704.jpg,dexter,dexametazone<|im_end|>,dexamethason,17,8,0.3571428571428571,0.4444444444444444,2.8333333333333335,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.10266566276550293
P0239.jpg,zolfin,zolifiu<|im_end|>,zolfin,11,0,0.5217391304347826,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09201884269714355
P0695.jpg,flamfix,flambix<|im_end|>,flamfix,11,0,0.5,1.0,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07452535629272461
P0146.jpg,tuspel,tusped<|im_end|>,tuspel,11,0,0.4545454545454546,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07425904273986816
P1042.jpg,zymet,2ymeф<|im_end|>,dexilend,12,7,0.30000000000000004,0.15384615384615385,2.4,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.07428169250488281
P0840.jpg,nexum,nexium<|im_end|>,neuming,11,4,0.47619047619047616,0.6666666666666667,2.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.07780742645263672
P0632.jpg,viglimet,deflazacil<|im_end|>,defalin,16,7,0.3571428571428571,0.2666666666666667,2.0,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.10203123092651367
P0119.jpg,vonocab,vonocab<|im_end|>,vonocab,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.08773469924926758
P0905.jpg,neuro b,nuperc<|im_end|>,priten,14,7,0.26086956521739135,0.15384615384615385,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07369709014892578
P0524.jpg,kindical d,kindhaq1-b<|im_end|>,clindacin,14,7,0.4,0.42105263157894735,1.4,0.7,1.0,1.0,0.0,0.0,0.0,0.0,0.1052846908569336
P0251.jpg,max dol,moxa dop<|im_end|>,toradolin,13,6,0.4,0.5,1.8571428571428572,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.10512781143188477
P0824.jpg,seclo,seelo<|im_end|>,blomen,11,6,0.4,0.36363636363636365,2.2,1.2,1.0,1.0,0.0,0.0,0.0,0.0,0.07046318054199219
P0286.jpg,fixgut,fisgut<|im_end|>,figfimef,11,6,0.4545454545454546,0.4285714285714286,1.8333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09920215606689453
P0775.jpg,folzin,naprosyn<|im_end|>,napronex,15,7,0.25,0.2857142857142857,2.5,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.09023618698120117
P0010.jpg,napa,napa<|im_end|>,napa extend,10,7,0.4444444444444444,0.5333333333333333,2.5,1.75,1.0,1.0,0.0,0.0,0.0,0.0,0.06397843360900879
P1049.jpg,doxoven,nalbuphine<|im_end|>,albutein,18,6,0.14814814814814814,0.2666666666666667,2.5714285714285716,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.1163170337677002
P0197.jpg,mervax,merdau<|im_end|>,merdin,12,3,0.36363636363636365,0.5,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.07788634300231934
P0744.jpg,acliz plus,adalat-plus<|im_end|>,delcalen,15,8,0.3870967741935484,0.2222222222222222,1.5,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.09294724464416504
P0371.jpg,anustat,anustat<|im_end|>,anustat,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07754898071289062
P0082.jpg,apeelo,apeclo<|im_end|>,apeclo,11,1,0.4545454545454546,0.8333333333333334,1.8333333333333333,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.07440018653869629
P0390.jpg,bilaxe,bilaxe<|im_end|>,bilaxe,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07391738891601562
P0721.jpg,m-lucas 10,m-lucen 10<|im_end|>,m-lucas 10,12,0,0.5333333333333333,1.0,1.2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1300668716430664
P0599.jpg,anfree,anfrec<|im_end|>,anfree,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07798027992248535
P0762.jpg,nexum,nexium<|im_end|>,neuming,11,4,0.47619047619047616,0.6666666666666667,2.2,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0850071907043457
P0794.jpg,neuro,neuro<|im_end|>,neurolin,10,3,0.5,0.7692307692307692,2.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.06549715995788574
P0591.jpg,fixgut,fixguf<|im_end|>,figfimef,11,6,0.4545454545454546,0.4285714285714286,1.8333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08345746994018555
P0240.jpg,coralgue d,cocaine-d<|im_end|>,ceftazidime,14,9,0.3448275862068966,0.2857142857142857,1.4,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.09528708457946777
P0425.jpg,nexum mups 20,nexte mups<|im_end|>,nexe mups,12,5,0.48484848484848486,0.7272727272727273,0.9230769230769231,0.38461538461538464,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.09331870079040527
P0212.jpg,zolfin,zoliflu<|im_end|>,zolfin,11,0,0.5217391304347826,1.0,1.8333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.088531494140625
P0480.jpg,nopxon,naproxon<|im_end|>,naproxen,13,4,0.41666666666666663,0.5714285714285714,2.1666666666666665,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0919032096862793
P0876.jpg,amitip,amitip<|im_end|>,amitip,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07397747039794922
P0145.jpg,xiva,xiva<|im_end|>,xiva,10,0,0.4444444444444444,1.0,2.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06085491180419922
P0942.jpg,geolan,депрот<|im_end|>,nimens,15,6,0.18181818181818177,0.33333333333333337,2.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09368562698364258
P0585.jpg,mixit,mixit<|im_end|>,mixit,10,0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.06465649604797363
P0228.jpg,itokine,jtakine<|im_end|>,panied,12,6,0.41666666666666663,0.3076923076923077,1.7142857142857142,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.08799433708190918
P1032.jpg,don a,dovin.<|im_end|>,ointment,13,7,0.2857142857142857,0.3076923076923077,2.6,1.4,1.0,1.0,0.0,0.0,0.0,0.0,0.08805012702941895
P0630.jpg,dexter,dexametazone<|im_end|>,dexamethason,17,8,0.3571428571428571,0.4444444444444444,2.8333333333333335,1.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.10200762748718262
P0600.jpg,disopan,disopan<|im_end|>,disopan,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0740213394165039
P0966.jpg,malucan,m-lucan<|im_end|>,malucan,11,0,0.5,1.0,1.5714285714285714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.09130287170410156
P0178.jpg,coragen-d,v830d1150<|im_end|>,dexilend,17,6,0.2142857142857143,0.3529411764705882,1.8888888888888888,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.1576075553894043
P1078.jpg,neugalin,nepalin<|im_end|>,panied,12,7,0.48,0.2857142857142857,1.5,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.08794903755187988
P0583.jpg,tajenta,tajenta<|im_end|>,tajenta,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07397842407226562
P0136.jpg,napa one,resawix-5q<|im_end|>,ceftadixime,18,9,0.1428571428571429,0.21052631578947367,2.25,1.125,1.0,1.0,0.0,0.0,0.0,0.0,0.11977815628051758
P0598.jpg,fusid,fusid<|im_end|>,fusid,10,0,0.5,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07712745666503906
P1014.jpg,m-lucas,m-luban<|im_end|>,panied,12,7,0.41666666666666663,0.15384615384615385,1.7142857142857142,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09099078178405762
P0486.jpg,prestel,prestel<|im_end|>,prestel,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07422542572021484
P1112.jpg,neurolin,neurolin 50<|im_end|>,neurolin 10,13,3,0.5517241379310345,0.8421052631578947,1.625,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.11528205871582031
P0008.jpg,econate,econate<|im_end|>,econate,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07407689094543457
P0449.jpg,tigover,tigover<|im_end|>,tigover,10,0,0.5833333333333333,1.0,1.4285714285714286,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0794837474822998
P0156.jpg,bilaxe,pulfil80<|im_end|>,filmef,15,4,0.25,0.5,2.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.10520553588867188
P0808.jpg,folzin,rolizin<|im_end|>,ointment,12,7,0.4347826086956522,0.4285714285714286,2.0,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.06970071792602539
P0358.jpg,purtisol,pulitisa<|im_end|>,palpitation,13,8,0.3846153846153846,0.42105263157894735,1.625,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09831571578979492
P0862.jpg,folzin,folzin<|im_end|>,folzin,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07550621032714844
P0224.jpg,rivotril,rivomil<|im_end|>,viglimef,12,7,0.48,0.375,1.5,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.08827614784240723
P0330.jpg,tuspel,tuspel<|im_end|>,tuspel,10,0,0.5454545454545454,1.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.07757878303527832
P0603.jpg,estes 300,estes 310<|im_end|>,estes 300,11,0,0.5714285714285714,1.0,1.2222222222222223,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.1158745288848877
P0458.jpg,xyflo,xylf10<|im_end|>,xylin,13,3,0.2857142857142857,0.6,2.6,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.10582709312438965
P0552.jpg,seko,seko<|im_end|>,sekorin,10,3,0.4444444444444444,0.7272727272727273,2.5,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.07425642013549805
